列	ㄌㄧㄝˋ																				
胚	ㄆㄟ																				
搆	ㄍㄡˋ																				
闢	ㄆㄧˋ																				
搏	ㄅㄛˊ																				
噎	ㄧㄝ																				
桐	ㄊㄨㄥˊ																				
桑	ㄙㄤ																				
胞	ㄅㄠ																				
桔	ㄐㄧㄝˊ																				
桔	ㄐㄩˊ																				
搔	ㄙㄠ																				
搖	ㄧㄠˊ																				
跺	ㄉㄨㄛˋ																				
褂	ㄍㄨㄚˋ																				
分	ㄈㄣ																				
切	ㄑㄧㄝ																				
切	ㄑㄧㄝˋ																				
刃	ㄖㄣˋ																				
搞	ㄍㄠˇ																				
霹	ㄆㄧ																				
誰	ㄕㄟˊ																				
桌	ㄓㄨㄛ																				
桃	ㄊㄠˊ																				
刊	ㄎㄢ																				
背	ㄅㄟˋ																				
難	ㄋㄢˊ																				
難	ㄋㄢˋ																				
離	ㄌㄧˊ																				
挺	ㄊㄧㄥˇ																				
誦	ㄙㄨㄥˋ																				
誡	ㄐㄧㄝˋ																				
誣	ㄨ																				
挽	ㄨㄢˇ																				
挾	ㄒㄧㄚˊ																				
雪	ㄒㄩㄝˇ																				
雨	ㄩˇ																				
雨	ㄩˋ																				
誨	ㄏㄨㄟˋ																				
挨	ㄞ																				
雷	ㄌㄟˊ																				
零	ㄌㄧㄥˊ																				
舔	ㄊㄧㄢˇ																				
誇	ㄎㄨㄚ																				
庵	ㄢ																				
雹	ㄅㄠˊ																				
贈	ㄗㄥˋ																				
瓊	ㄑㄩㄥˊ																				
鞍	ㄢ																				
劣	ㄌㄧㄝˋ																				
雁	ㄧㄢˋ																				
雀	ㄑㄩㄝˋ																				
違	ㄨㄟˊ																				
捱	ㄞˊ																				
据	ㄐㄩ																				
隴	ㄌㄨㄥˇ																				
雄	ㄒㄩㄥˊ																				
挑	ㄊㄧㄠ																				
挑	ㄊㄧㄠˇ																				
雍	ㄩㄥ																				
挖	ㄨㄚ																				
捩	ㄌㄧㄝˋ																				
捕	ㄅㄨˇ																				
捌	ㄅㄚ																				
雖	ㄙㄨㄟ																				
雕	ㄉㄧㄠ																				
持	ㄔˊ																				
隕	ㄩㄣˇ																				
嵌	ㄎㄢˇ																				
嵌	ㄑㄧㄢ																				
雙	ㄕㄨㄤ																				
指	ㄓˇ																				
雜	ㄗㄚˊ																				
癱	ㄊㄢ																				
薛	ㄒㄩㄝ																				
洄	ㄏㄨㄟˊ																				
車	ㄔㄜ																				
軌	ㄍㄨㄟˇ																				
廬	ㄌㄨˊ																				
親	ㄑㄧㄥˋ																				
嵐	ㄌㄢˊ																				
軍	ㄐㄩㄣ																				
碗	ㄨㄢˇ																				
鈔	ㄔㄠ																				
軒	ㄒㄩㄢ																				
療	ㄌㄧㄠˊ																				
嵬	ㄨㄟˊ																				
碟	ㄉㄧㄝˊ																				
驗	ㄧㄢˋ																				
洲	ㄓㄡ																				
洶	ㄒㄩㄥ																				
爪	ㄓㄨㄚˇ																				
驛	ㄧˋ																				
碩	ㄕㄨㄛˋ																				
驅	ㄑㄩ																				
詹	ㄓㄢ																				
洩	ㄧˋ																				
溺	ㄋㄧˋ																				
軸	ㄓㄡˊ																				
矮	ㄞˇ																				
碳	ㄊㄢˋ																				
碰	ㄆㄥˋ																				
溺	ㄋㄧㄠˋ																				
壬	ㄖㄣˊ																				
繕	ㄕㄢˋ																				
壹	ㄧ																				
碾	ㄋㄧㄢˇ																				
轟	ㄏㄨㄥ																				
碼	ㄇㄚˇ																				
災	ㄗㄞ																				
灼	ㄓㄨㄛˊ																				
確	ㄑㄩㄝˋ																				
襁	ㄑㄧㄤˇ																				
夢	ㄇㄥˋ																				
夠	ㄍㄡˋ																				
夥	ㄏㄨㄛˇ																				
灶	ㄗㄠˋ																				
夫	ㄈㄨ																				
壑	ㄏㄨㄛˋ																				
壘	ㄌㄩˋ																				
太	ㄊㄞˋ																				
夫	ㄈㄨˊ																				
熊	ㄒㄩㄥˊ																				
摯	ㄓˋ																				
嘮	ㄌㄠˊ																				
鄒	ㄗㄡ																				
天	ㄊㄧㄢ																				
失	ㄕ																				
蓆	ㄒㄧˊ																				
夸	ㄎㄨㄚ																				
驚	ㄐㄧㄥ																				
夾	ㄐㄧㄚˊ																				
摧	ㄘㄨㄟ																				
摻	ㄔㄢ																				
摹	ㄇㄛˊ																				
熾	ㄔˋ																				
觸	ㄔㄨˋ																				
熱	ㄖㄜˋ																				
嘲	ㄔㄠˊ																				
龐	ㄆㄤˊ																				
嘻	ㄒㄧ																				
熨	ㄩㄣˋ																				
外	ㄨㄞˋ																				
熬	ㄠˊ																				
嘹	ㄌㄧㄠˊ																				
夕	ㄒㄧˋ																				
多	ㄉㄨㄛ																				
摀	ㄨˇ																				
解	ㄐㄧㄝˇ																				
話	ㄏㄨㄚˋ																				
該	ㄍㄞ																				
嘈	ㄘㄠˊ																				
嘉	ㄐㄧㄚ																				
屑	ㄒㄧㄝˋ																				
詳	ㄒㄧㄤˊ																				
琥	ㄏㄨˇ																				
琢	ㄓㄨㄛˊ																				
麗	ㄌㄧˋ																				
詠	ㄩㄥˇ																				
摟	ㄌㄡˇ																				
試	ㄕˋ																				
琴	ㄑㄧㄣˊ																				
琵	ㄆㄧˊ																				
琶	ㄆㄚˊ																				
詭	ㄍㄨㄟˇ																				
摒	ㄅㄧㄥˋ																				
嘛	˙ㄇㄚ																				
嘛	ㄇㄚˊ																				
槿	ㄐㄧㄣˇ																				
詐	ㄓㄚˋ																				
琉	ㄌㄧㄡˊ																				
頃	ㄑㄧㄥˇ																				
琅	ㄌㄤˊ																				
理	ㄌㄧˇ																				
詞	ㄘˊ																				
球	ㄑㄧㄡˊ																				
獻	ㄒㄧㄢˋ																				
冽	ㄌㄧㄝˋ																				
腥	ㄒㄧㄥ																				
拼	ㄆㄧㄣ																				
長	ㄓㄤˇ																				
長	ㄔㄤˊ																				
航	ㄏㄤˊ																				
腫	ㄓㄨㄥˇ																				
腕	ㄨㄢˋ																				
冑	ㄓㄡˋ																				
冒	ㄇㄛˋ																				
槐	ㄏㄨㄞˊ																				
冕	ㄇㄧㄢˇ																				
西	ㄒㄧ																				
函	ㄏㄢˊ																				
脾	ㄆㄧˊ																				
槌	ㄔㄨㄟˊ																				
峨	ㄜˊ																				
凶	ㄒㄩㄥ																				
脹	ㄓㄤˋ																				
榮	ㄖㄨㄥˊ																				
脣	ㄔㄨㄣˊ																				
蠢	ㄔㄨㄣˇ																				
載	ㄗㄞˇ																				
較	ㄐㄧㄠˋ																				
脫	ㄊㄨㄛ																				
熟	ㄕㄡˊ																				
輟	ㄔㄨㄛˋ																				
輝	ㄏㄨㄟ																				
筑	ㄓㄨˊ																				
榜	ㄅㄤˇ																				
凝	ㄋㄧㄥˊ																				
凜	ㄌㄧㄣˇ																				
榕	ㄖㄨㄥˊ																				
榔	ㄌㄤˊ																				
筐	ㄎㄨㄤ																				
輓	ㄨㄢˇ																				
輻	ㄈㄨˊ																				
脅	ㄒㄧㄝˊ																				
脂	ㄓ																				
凍	ㄉㄨㄥˋ																				
凌	ㄌㄧㄥˊ																				
騁	ㄔㄥˇ																				
筷	ㄎㄨㄞˋ																				
筵	ㄧㄢˊ																				
榆	ㄩˊ																				
織	ㄓ																				
焦	ㄐㄧㄠ																				
癲	ㄉㄧㄢ																				
惑	ㄏㄨㄛˋ																				
惕	ㄊㄧˋ																				
惘	ㄨㄤˇ																				
獸	ㄕㄡˋ																				
矇	ㄇㄥ																				
翔	ㄒㄧㄤˊ																				
翌	ㄧˋ																				
惆	ㄔㄡˊ																				
襯	ㄔㄣˋ																				
拂	ㄈㄨˊ																				
夷	ㄧˊ																				
惋	ㄨㄢˋ																				
惰	ㄉㄨㄛˋ																				
惱	ㄋㄠˇ																				
惴	ㄓㄨㄟˋ																				
攝	ㄕㄜˋ																				
路	ㄌㄨˋ																				
適	ㄕˋ																				
惶	ㄏㄨㄤˊ																				
嶽	ㄩㄝˋ																				
惻	ㄘㄜˋ																				
悍	ㄏㄢˋ																				
缸	ㄍㄤ																				
悲	ㄅㄟ																				
缽	ㄅㄛ																				
翱	ㄠˊ																				
翰	ㄏㄢˋ																				
惦	ㄉㄧㄢˋ																				
蔗	ㄓㄜˋ																				
患	ㄏㄨㄢˋ																				
悠	ㄧㄡ																				
觀	ㄍㄨㄢ																				
瀚	ㄏㄢˋ																				
瀕	ㄅㄧㄣ																				
墳	ㄈㄣˊ																				
虹	ㄏㄨㄥˊ																				
鯊	ㄕㄚ																				
搭	ㄉㄚ																				
搶	ㄑㄧㄤˇ																				
墾	ㄎㄣˇ																				
瀾	ㄌㄢˊ																				
瀰	ㄇㄧˊ																				
噴	ㄆㄣ																				
噸	ㄉㄨㄣˋ																				
潮	ㄔㄠˊ																				
霸	ㄅㄚˋ																				
損	ㄙㄨㄣˇ																				
瞭	ㄌㄧㄠˇ																				
瞭	ㄌㄧㄠˋ																				
拔	ㄅㄚˊ																				
讓	ㄖㄤˋ																				
搗	ㄉㄠˇ																				
拖	ㄊㄨㄛ																				
虐	ㄋㄩㄝˋ																				
虔	ㄑㄧㄢˊ																				
搓	ㄘㄨㄛ																				
瓷	ㄘˊ																				
瓶	ㄆㄧㄥˊ																				
調	ㄉㄧㄠˋ																				
墓	ㄇㄨˋ																				
調	ㄊㄧㄠˊ																				
嘗	ㄔㄤˊ																				
瓠	ㄏㄨˋ																				
瓣	ㄅㄢˋ																				
誠	ㄔㄥˊ																				
瓦	ㄨㄚˇ																				
增	ㄗㄥ																				
橘	ㄐㄩˊ																				
號	ㄏㄠˊ																				
誕	ㄉㄢˋ																				
讚	ㄗㄢˋ																				
誓	ㄕˋ																				
瓜	ㄍㄨㄚ																				
諺	ㄧㄢˋ																				
榴	ㄌㄧㄡˊ																				
諳	ㄢ																				
認	ㄖㄣˋ																				
誌	ㄓˋ																				
爾	ㄦˇ																				
瓏	ㄌㄨㄥˊ																				
諷	ㄈㄥˋ																				
渥	ㄨㄛˋ																				
諮	ㄗ																				
芬	ㄈㄣ																				
疊	ㄉㄧㄝˊ																				
捺	ㄋㄚˋ																				
隨	ㄙㄨㄟˊ																				
諦	ㄉㄧˋ																				
猙	ㄓㄥ																				
璨	ㄘㄢˋ																				
捷	ㄐㄧㄝˊ																				
捲	ㄐㄩㄢˇ																				
頸	ㄐㄧㄥˇ																				
鄰	ㄌㄧㄣˊ																				
諛	ㄩˊ																				
屢	ㄌㄩˇ																				
論	ㄌㄨㄣˊ																				
捨	ㄕㄜˇ																				
隸	ㄌㄧˋ																				
捧	ㄆㄥˇ																				
隻	ㄓ																				
模	ㄇㄛˊ																				
璀	ㄘㄨㄟˇ																				
諂	ㄔㄢˇ																				
鋪	ㄆㄨˋ																				
跋	ㄅㄚˊ																				
隅	ㄩˊ																				
隆	ㄌㄨㄥˊ																				
隊	ㄉㄨㄟˋ																				
諄	ㄓㄨㄣ																				
橄	ㄍㄢˇ																				
捏	ㄋㄧㄝ																				
隔	ㄍㄜˊ																				
捉	ㄓㄨㄛ																				
遨	ㄠˊ																				
蓊	ㄨㄥˇ																				
錶	ㄅㄧㄠˇ																				
崖	ㄧㄞˊ																				
捆	ㄎㄨㄣˇ																				
隙	ㄒㄧˋ																				
際	ㄐㄧˋ																				
障	ㄓㄤˋ																				
曠	ㄎㄨㄤˋ																				
崔	ㄘㄨㄟ																				
藉	ㄐㄧˊ																				
洗	ㄒㄧˇ																				
洛	ㄌㄨㄛˋ																				
藉	ㄐㄧㄝˋ																				
浞	ㄓㄨㄛˊ																				
崛	ㄐㄩㄝˊ																				
酵	ㄒㄧㄠˋ																				
薇	ㄨㄟˊ																				
洞	ㄉㄨㄥˋ																				
爭	ㄓㄥ																				
浙	ㄓㄜˋ																				
烙	ㄌㄠˋ																				
薑	ㄐㄧㄤ																				
洋	ㄧㄤˊ																				
親	ㄑㄧㄣ																				
烙	ㄌㄨㄛˋ																				
薩	ㄙㄚˋ																				
嵩	ㄙㄨㄥ																				
醒	ㄒㄧㄥˇ																				
醜	ㄔㄡˇ																				
酣	ㄏㄢ																				
劉	ㄌㄧㄡˊ																				
遼	ㄌㄧㄠˊ																				
活	ㄏㄨㄛˊ																				
洽	ㄑㄧㄚˋ																				
津	ㄐㄧㄣ																				
酒	ㄐㄧㄡˇ																				
浸	ㄐㄧㄣˋ																				
派	ㄆㄞˋ																				
爪	ㄓㄠˇ																				
洩	ㄒㄧㄝˋ																				
浹	ㄐㄧㄚˊ																				
藹	ㄞˇ																				
薰	ㄒㄩㄣ																				
胎	ㄊㄞ																				
醋	ㄘㄨˋ																				
壤	ㄖㄤˇ																				
浩	ㄏㄠˋ																				
怔	ㄌㄥˋ																				
怔	ㄓㄥ																				
怖	ㄅㄨˋ																				
怒	ㄋㄨˋ																				
壯	ㄓㄨㄤˋ																				
士	ㄕˋ																				
蘭	ㄌㄢˊ																				
羨	ㄒㄧㄢˋ																				
肖	ㄒㄧㄠˋ																				
灌	ㄍㄨㄢˋ																				
蠅	ㄧㄥˊ																				
鞋	ㄒㄧㄝˊ																				
壽	ㄕㄡˋ																				
蜷	ㄑㄩㄢˊ																				
怎	ㄗㄣˇ																				
羿	ㄧˋ																				
怵	ㄔㄨˋ																				
壼	ㄎㄨㄣˇ																				
蘿	ㄌㄨㄛˊ																				
壺	ㄏㄨˊ																				
壇	ㄊㄢˊ																				
獰	ㄋㄧㄥˊ																				
帛	ㄅㄛˊ																				
橡	ㄒㄧㄤˋ																				
怠	ㄉㄞˋ																				
蘆	ㄌㄨˊ																				
壁	ㄅㄧˋ																				
灸	ㄐㄧㄡˇ																				
蘋	ㄆㄧㄥˊ																				
羔	ㄍㄠ																				
怯	ㄑㄩㄝˋ																				
嗣	ㄙˋ																				
勻	ㄩㄣˊ																				
鱒	ㄗㄨㄣ																				
峰	ㄈㄥ																				
灰	ㄏㄨㄟ																				
襟	ㄐㄧㄣ																				
嗤	ㄔ																				
嗎	˙ㄇㄚ																				
嗎	ㄇㄚˇ																				
火	ㄏㄨㄛˇ																				
壟	ㄌㄨㄥˇ																				
壞	ㄏㄨㄞˋ																				
嗇	ㄙㄜˋ																				
嗅	ㄒㄧㄡˋ																				
斟	ㄓㄣ																				
灣	ㄨㄢ																				
峽	ㄒㄧㄚˊ																				
壘	ㄌㄟˇ																				
龍	ㄌㄨㄥˊ																				
齣	ㄔㄨ																				
斜	ㄒㄧㄝˊ																				
摩	ㄇㄛˊ																				
鐘	ㄓㄨㄥ																				
肇	ㄓㄠˋ																				
摺	ㄓㄜˊ																				
嗜	ㄕˋ																				
嗓	ㄙㄤˇ																				
斑	ㄅㄢ																				
摸	ㄇㄛ																				
斐	ㄈㄟˇ																				
陡	ㄉㄡˇ																				
獄	ㄩˋ																				
陸	ㄌㄧㄡˋ																				
爛	ㄌㄢˋ																				
嘆	ㄊㄢˋ																				
嘀	ㄉㄧˊ																				
陛	ㄅㄧˋ																				
轍	ㄓㄜˊ																				
轄	ㄒㄧㄚˊ																				
轅	ㄩㄢˊ																				
笆	ㄅㄚ																				
摔	ㄕㄨㄞ																				
笙	ㄕㄥ																				
笠	ㄌㄧˋ																				
鯉	ㄌㄧˇ																				
渤	ㄅㄛˊ																				
腰	ㄧㄠ																				
腳	ㄐㄧㄠˇ																				
濱	ㄅㄧㄣ																				
舐	ㄕˋ																				
冰	ㄅㄧㄥ																				
展	ㄓㄢˇ																				
鄉	ㄒㄧㄤ																				
溝	ㄍㄡ																				
舟	ㄓㄡ																				
峙	ㄓˋ																				
腸	ㄔㄤˊ																				
腹	ㄈㄨˋ																				
腺	ㄒㄧㄢˋ																				
舜	ㄕㄨㄣˋ																				
峇	ㄅㄚ																				
舂	ㄔㄨㄥ																				
溉	ㄍㄞˋ																				
與	ㄩˋ																				
腦	ㄋㄠˇ																				
冬	ㄉㄨㄥ																				
舅	ㄐㄧㄡˋ																				
島	ㄉㄠˇ																				
冠	ㄍㄨㄢ																				
冠	ㄍㄨㄢˋ																				
瞪	ㄉㄥˋ																				
冤	ㄩㄢ																				
冥	ㄇㄧㄥˊ																				
溶	ㄖㄨㄥˊ																				
腔	ㄑㄧㄤ																				
賣	ㄇㄞˋ																				
溢	ㄧˋ																				
冒	ㄇㄠˋ																				
獎	ㄐㄧㄤˇ																				
槓	ㄍㄤˋ																				
冉	ㄖㄢˇ																				
峭	ㄑㄧㄠˋ																				
峪	ㄩˋ																				
般	ㄅㄛ																				
般	ㄆㄢˊ																				
塭	ㄨㄣ																				
冊	ㄘㄜˋ																				
再	ㄗㄞˋ																				
構	ㄍㄡˋ																				
腎	ㄕㄣˋ																				
塢	ㄨˋ																				
烷	ㄨㄢˊ																				
腋	ㄧㄝˋ																				
等	ㄉㄥˇ																				
筏	ㄈㄚˊ																				
塾	ㄕㄨˊ																				
烹	ㄆㄥ																				
烽	ㄈㄥ																				
槎	ㄔㄚˊ																				
載	ㄗㄞˋ																				
騰	ㄊㄥˊ																				
筆	ㄅㄧˇ																				
塌	ㄊㄚ																				
烊	ㄧㄤˊ																				
清	ㄑㄧㄥ																				
輛	ㄌㄧㄤˋ																				
筒	ㄊㄨㄥˇ																				
塘	ㄊㄤˊ																				
蚓	ㄧㄣˇ																				
醃	ㄧㄢ																				
幟	ㄓˋ																				
策	ㄘㄜˋ																				
答	ㄉㄚ																				
答	ㄉㄚˊ																				
蠻	ㄇㄢˊ																				
膾	ㄎㄨㄞˋ																				
今	ㄐㄧㄣ																				
兢	ㄐㄧㄥ																				
騙	ㄆㄧㄢˋ																				
輪	ㄌㄨㄣˊ																				
膛	ㄊㄤˊ																				
炊	ㄔㄨㄟ																				
膊	ㄅㄛˊ																				
兄	ㄒㄩㄥ																				
輿	ㄩˊ																				
輸	ㄕㄨ																				
泊	ㄅㄛˊ																				
允	ㄩㄣˇ																				
椅	ㄧˇ																				
植	ㄓˊ																				
霎	ㄕㄚˋ																				
惜	ㄒㄧˊ																				
情	ㄑㄧㄥˊ																				
翅	ㄔˋ																				
椏	ㄧㄚ																				
曙	ㄕㄨˋ																				
粵	ㄩㄝˋ																				
广	ㄧㄢˇ																				
菲	ㄈㄟ																				
蓉	ㄖㄨㄥˊ																				
想	ㄒㄧㄤˇ																				
惹	ㄖㄜˇ																				
惺	ㄒㄧㄥ																				
菲	ㄈㄟˇ																				
濛	ㄇㄥˊ																				
敝	ㄅㄧˋ																				
惠	ㄏㄨㄟˋ																				
芽	ㄧㄚˊ																				
翩	ㄆㄧㄢ																				
築	ㄓㄨˊ																				
辛	ㄒㄧㄣ																				
鮮	ㄒㄧㄢˇ																				
篙	ㄍㄠ																				
篛	ㄖㄨㄛˋ																				
姬	ㄐㄧ																				
霉	ㄇㄟˊ																				
翡	ㄈㄟˇ																				
翠	ㄘㄨㄟˋ																				
瀝	ㄌㄧˋ																				
繚	ㄌㄧㄠˊ																				
篤	ㄉㄨˇ																				
虧	ㄎㄨㄟ																				
墮	ㄉㄨㄛˋ																				
墨	ㄇㄛˋ																				
替	ㄊㄧˋ																				
篾	ㄇㄧㄝˋ																				
墩	ㄉㄨㄣ																				
瀉	ㄒㄧㄝˋ																				
渭	ㄨㄟˋ																				
境	ㄐㄧㄥˋ																				
辨	ㄅㄧㄢˋ																				
辯	ㄅㄧㄢˋ																				
辮	ㄅㄧㄢˋ																				
塵	ㄔㄣˊ																				
處	ㄔㄨˇ																				
處	ㄔㄨˋ																				
繫	ㄐㄧˋ																				
繪	ㄏㄨㄟˋ																				
虛	ㄒㄩ																				
虞	ㄩˊ																				
恕	ㄕㄨˋ																				
繳	ㄐㄧㄠˇ																				
繽	ㄅㄧㄣ																				
繹	ㄧˋ																				
號	ㄏㄠˋ																				
鋒	ㄈㄥ																				
繆	ㄇㄡˊ																				
繆	ㄇㄧㄠˋ																				
繆	ㄇㄧㄡˋ																				
繃	ㄅㄥˇ																				
諸	ㄓㄨ																				
諾	ㄋㄨㄛˋ																				
環	ㄏㄨㄢˊ																				
繃	ㄅㄥˋ																				
恿	ㄩㄥˇ																				
恰	ㄑㄧㄚˋ																				
諱	ㄏㄨㄟˋ																				
恬	ㄊㄧㄢˊ																				
恢	ㄏㄨㄟ																				
恣	ㄗˋ																				
睹	ㄉㄨˇ																				
撢	ㄉㄢˇ																				
鋁	ㄌㄩˇ																				
郎	ㄌㄤˊ																				
諒	ㄌㄧㄤˋ																				
履	ㄌㄩˇ																				
匆	ㄘㄨㄥ																				
睫	ㄐㄧㄝˊ																				
睪	ㄍㄠ																				
鋸	ㄐㄩˋ																				
論	ㄌㄨㄣˋ																				
層	ㄘㄥˊ																				
銃	ㄔㄨㄥˋ																				
睬	ㄘㄞˇ																				
璃	ㄌㄧˊ																				
蚌	ㄅㄤˋ																				
鋪	ㄆㄨ																				
犁	ㄌㄧˊ																				
璋	ㄓㄤ																				
潁	ㄧㄥˇ																				
睦	ㄇㄨˋ																				
睛	ㄐㄧㄥ																				
遭	ㄗㄠ																				
橋	ㄑㄧㄠˊ																				
態	ㄊㄞˋ																				
猛	ㄇㄥˇ																				
睞	ㄌㄞˋ																				
謙	ㄑㄧㄢ																				
睜	ㄓㄥ																				
謐	ㄇㄧˋ																				
鰭	ㄑㄧˊ																				
帥	ㄕㄨㄞˋ																				
酸	ㄙㄨㄢ																				
崑	ㄎㄨㄣ																				
睏	ㄎㄨㄣˋ																				
謊	ㄏㄨㄤˇ																				
阪	ㄅㄢˇ																				
崙	ㄌㄨㄣˊ																				
崇	ㄔㄨㄥˊ																				
璧	ㄅㄧˋ																				
藕	ㄡˇ																				
寅	ㄧㄣˊ																				
寐	ㄇㄟˋ																				
阱	ㄐㄧㄥˇ																				
流	ㄌㄧㄡˊ																				
酥	ㄙㄨ																				
察	ㄔㄚˊ																				
寥	ㄌㄧㄠˊ																				
寤	ㄨˋ																				
寨	ㄓㄞˋ																				
海	ㄏㄞˇ																				
浴	ㄩˋ																				
寰	ㄏㄨㄢˊ																				
馴	ㄒㄩㄣˊ																				
億	ㄧˋ																				
儉	ㄐㄧㄢˇ																				
崢	ㄓㄥ																				
楔	ㄒㄧㄝ																				
楞	ㄌㄥˊ																				
楞	ㄌㄥˋ																				
配	ㄆㄟˋ																				
浣	ㄨㄢˇ																				
浮	ㄈㄨˊ																				
鰍	ㄑㄧㄡ																				
楣	ㄇㄟˊ																				
崩	ㄅㄥ																				
浪	ㄌㄤˋ																				
怕	ㄆㄚˋ																				
群	ㄑㄩㄣˊ																				
鰓	ㄙㄞ																				
楨	ㄓㄣ																				
撼	ㄏㄢˋ																				
思	ㄙ																				
獲	ㄏㄨㄛˋ																				
羽	ㄩˇ																				
彼	ㄅㄧˇ																				
岔	ㄔㄚˋ																				
萬	ㄨㄢˋ																				
毒	ㄉㄨˊ																				
滑	ㄍㄨˇ																				
滌	ㄉㄧˊ																				
岌	ㄐㄧˊ																				
滂	ㄆㄤ																				
滄	ㄘㄤ																				
羊	ㄧㄤˊ																				
美	ㄇㄟˇ																				
滸	ㄏㄨˇ																				
篝	ㄍㄡ																				
岱	ㄉㄞˋ																				
滲	ㄕㄣˋ																				
羌	ㄑㄧㄤ																				
急	ㄐㄧˊ																				
性	ㄒㄧㄥˋ																				
戾	ㄌㄧˋ																				
滬	ㄏㄨˋ																				
岡	ㄍㄤ																				
怨	ㄩㄢˋ																				
怪	ㄍㄨㄞˋ																				
艦	ㄐㄧㄢˋ																				
滯	ㄓˋ																				
岩	ㄧㄢˊ																				
旬	ㄒㄩㄣˊ																				
斯	ㄙ																				
遍	ㄅㄧㄢˋ																				
斤	ㄐㄧㄣ																				
旭	ㄒㄩˋ																				
喪	ㄙㄤ																				
喪	ㄙㄤˋ																				
嗦	ㄙㄨㄛ																				
施	ㄕ																				
於	ㄩˊ																				
斷	ㄉㄨㄢˋ																				
喬	ㄑㄧㄠˊ																				
單	ㄔㄢˊ																				
單	ㄕㄢˋ																				
喧	ㄒㄩㄢ																				
蜋	ㄌㄤˊ																				
旺	ㄨㄤˋ																				
喉	ㄏㄡˊ																				
喊	ㄏㄢˇ																				
齋	ㄓㄞ																				
嗶	ㄅㄧˋ																				
喋	ㄉㄧㄝˊ																				
靂	ㄌㄧˋ																				
喂	ㄨㄟˋ																				
喘	ㄔㄨㄢˇ																				
新	ㄒㄧㄣ																				
膩	ㄋㄧˋ																				
膨	ㄆㄥˊ																				
喙	ㄏㄨㄟˋ																				
喚	ㄏㄨㄢˋ																				
韁	ㄐㄧㄤ																				
喝	ㄏㄜ																				
嗆	ㄑㄧㄤˋ																				
脊	ㄐㄧˇ																				
喟	ㄎㄨㄟˋ																				
臼	ㄐㄧㄡˋ																				
料	ㄌㄧㄠˋ																				
毀	ㄏㄨㄟˇ																				
嗑	ㄎㄜˋ																				
臣	ㄔㄣˊ																				
臟	ㄗㄤˋ																				
闔	ㄏㄜˊ																				
池	ㄔˊ																				
除	ㄔㄨˊ																				
席	ㄒㄧˊ																				
臘	ㄌㄚˋ																				
昆	ㄎㄨㄣ																				
龜	ㄑㄧㄡ																				
陣	ㄓㄣˋ																				
院	ㄩㄢˋ																				
蓮	ㄌㄧㄢˊ																				
陪	ㄆㄟˊ																				
韭	ㄐㄧㄡˇ																				
宅	ㄓㄞˊ																				
宋	ㄙㄨㄥˋ																				
宏	ㄏㄨㄥˊ																				
陵	ㄌㄧㄥˊ																				
陷	ㄒㄧㄢˋ																				
陶	ㄊㄠˊ																				
聲	ㄕㄥ																				
宙	ㄓㄡˋ																				
陰	ㄧㄣ																				
並	ㄅㄧㄥˋ																				
宛	ㄨㄢˇ																				
宛	ㄩㄢ																				
宜	ㄧˊ																				
陽	ㄧㄤˊ																				
陸	ㄌㄨˋ																				
鐲	ㄓㄨㄛˊ																				
附	ㄈㄨˋ																				
韌	ㄖㄣˋ																				
饞	ㄔㄢˊ																				
緘	ㄐㄧㄢ																				
饑	ㄐㄧ																				
型	ㄒㄧㄥˊ																				
陀	ㄊㄨㄛˊ																				
遜	ㄒㄩㄣˋ																				
降	ㄐㄧㄤˋ																				
降	ㄒㄧㄤˊ																				
宵	ㄒㄧㄠ																				
宸	ㄔㄣˊ																				
宿	ㄒㄧㄡˇ																				
宿	ㄒㄧㄡˋ																				
陌	ㄇㄛˋ																				
陋	ㄌㄡˋ																				
限	ㄒㄧㄢˋ																				
陝	ㄕㄢˇ																				
轍	ㄔㄜˋ																				
返	ㄈㄢˇ																				
箔	ㄅㄛˊ																				
迄	ㄑㄧˋ																				
轎	ㄐㄧㄠˋ																				
轉	ㄓㄨㄢˇ																				
轉	ㄓㄨㄢˋ																				
攀	ㄆㄢ																				
迅	ㄒㄩㄣˋ																				
迂	ㄩ																				
罌	ㄧㄥ																				
笛	ㄉㄧˊ																				
鯨	ㄐㄧㄥ																				
笑	ㄒㄧㄠˋ																				
述	ㄕㄨˋ																				
穆	ㄇㄨˋ																				
礎	ㄔㄨˇ																				
鯝	ㄍㄨˋ																				
第	ㄉㄧˋ																				
獗	ㄐㄩㄝˊ																				
饋	ㄎㄨㄟˋ																				
迸	ㄅㄥˋ																				
迦	ㄐㄧㄚ																				
迤	ㄧˊ																				
厲	ㄌㄧˋ																				
符	ㄈㄨˊ																				
常	ㄔㄤˊ																				
世	ㄕˋ																				
迥	ㄐㄩㄥˇ																				
迢	ㄊㄧㄠˊ																				
管	ㄍㄨㄢˇ																				
舒	ㄕㄨ																				
堯	ㄧㄠˊ																				
炮	ㄅㄠ																				
舛	ㄔㄨㄢˇ																				
源	ㄩㄢˊ																				
準	ㄓㄨㄣˇ																				
舀	ㄧㄠˇ																				
與	ㄩˇ																				
炮	ㄆㄠˊ																				
炮	ㄆㄠˋ																				
鱷	ㄜˋ																				
粒	ㄌㄧˋ																				
舉	ㄐㄩˇ																				
炯	ㄐㄩㄥˇ																				
炬	ㄐㄩˋ																				
炫	ㄒㄩㄢˋ																				
酷	ㄎㄨˋ																				
